start,end,N,SS,ZngE,TajD,FulD,FayH,bsfs,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,479,0.2967491946189086,0.5332408478740761,-0.20000076391054356,0.034371803406617024,1.019233050955531,-0.023920687174128246,0.9920420659156094,0.10652724631519278,3000166,0.1180261065465147,0.1061735235706311
0,100001.0,50,434,-0.14656677770301169,0.15090543499076106,-0.1181541429303068,0.040873053804978215,0.6677257504771537,0.25612374081004363,0.5001696679725235,0.11567792010421192,3000167,0.12161989795918368,0.20525290530904886
0,100001.0,50,474,0.2763731279771365,0.35870957492672834,-0.19861866205783024,0.012765516913790602,0.5128655721338797,-0.10364572848355026,0.555762322675891,0.11109988549875384,3000168,0.1235701688082641,0.11756831551998362
0,100001.0,50,394,-0.24142628921456055,0.3248954639734067,-0.6226894042451446,0.07807197366896305,1.1843344008916514,0.4667703675118006,0.6313642079400129,0.1144806237101582,3000169,0.11099726775956288,0.17047978032387354
0,100001.0,50,437,-0.030232420754051213,0.3354924176417814,-0.10605138687446797,0.05092371561966525,0.5459962716372718,0.23222040191393234,0.16306602546206647,0.1190246368817798,3000170,0.12134207131128312,0.3653234714578816
0,100001.0,50,462,0.2879705054680113,0.06845087214466652,-0.2785796305858717,-0.02931574193976233,-0.17484002256949524,-0.2880805808474588,-0.04543836474279532,0.1255921216654201,3000171,0.12957637600494742,-0.2802182389647848
0,100001.0,50,384,0.3100696783060468,0.0039085233887727,-0.3603725979775267,-0.04144348293927677,-0.17446320797187798,-0.3514880406757229,-0.10020614418771716,0.12702438930117504,3000172,0.1379483611626469,-0.6083273147123478
0,100001.0,50,510,-0.11501909793451788,0.04445517855422016,0.1932367369398765,0.02170133087254544,0.055987202590250536,0.15739156099576182,0.03348540556998445,0.11955152431342897,3000173,0.1226791468467086,-0.25683588952604924
0,100001.0,50,443,0.284553347008212,0.25014475156405297,0.017998775822692648,-0.0035140409821061485,0.12674346377801374,-0.17712409349871674,0.11464294929817995,0.1344746429377438,3000174,0.15292366946778713,-0.0967280234451315
0,100001.0,50,423,0.35744625418649456,0.1782162128892011,0.2095165073183929,-0.02343147830525217,-0.22588571616417166,-0.3027466102251682,0.3104116909801837,0.10364384988445144,3000175,0.12767445687952605,-0.4411904230809909
0,100001.0,50,324,-0.967240964863272,-0.7949851225385663,2.007223340802031,0.02019611060974675,-1.9433547664374156,0.6368640129606448,-0.131481059973717,0.1202559971356964,3000176,0.157640660430839,-0.593810791201666
0,100001.0,50,455,-0.554726855462644,-0.2828975090380429,1.005389608802136,0.035407493908733004,-0.2828821897410041,0.4659185248556588,0.09175882651967966,0.11874694629232915,3000177,0.1216713180998895,-0.1740526935486582
0,100001.0,50,339,0.006435342845402607,-0.3132174710553303,-0.2768905620479207,-0.04469071361497809,-0.5761769558879808,-0.19152018877988106,0.046092385682121435,0.12704731574158326,3000178,0.15151432913590965,-0.5988723348093812
0,100001.0,50,564,0.012555315076712191,-0.049800667312481915,0.4377817179340077,-0.008631663353498345,-0.038838992975436186,-0.04372069979574952,0.1106184199867767,0.11856116320402052,3000179,0.1404077354212125,-0.26991872994053584
0,100001.0,50,473,-0.33686753287159804,-0.5493389990439351,0.08994085209770053,-0.031203214774588636,-0.7626914173463296,0.060219226900177815,-0.3698651738869596,0.13697993009358445,3000180,0.15017746228926354,-0.8757812189113842
0,100001.0,50,415,-0.18406136506556128,0.11952509991144936,-0.829317014351055,0.04158285359055193,0.3358948699103064,0.2803929909117546,0.5791047720699608,0.0954654589108371,3000181,0.1293781975600158,-0.29257966238889843
0,100001.0,50,437,0.09560225913634328,0.1703320650656002,-0.7162701828370671,0.010864756321889131,0.34653659326379804,-0.00865909700818808,0.1073006779309961,0.1199738824101068,3000182,0.13886312100597822,-0.444020485824808
0,100001.0,50,455,0.4574035913957245,0.08310704648025638,0.51687840754923,-0.05015381342176013,-0.21548436963325154,-0.4727058816394854,0.11617816248987338,0.12603408197449836,3000183,0.16901838860544222,-1.152603194167283
0,100001.0,50,466,-0.05578468341267174,0.12736821413456315,-0.9723357053728416,0.025303152657848202,0.3340280233070522,0.13873105311415218,0.35815312137605965,0.10711529982363327,3000184,0.12176263362487848,0.18409361155195145
0,100001.0,50,423,-0.06408929310698946,0.1224473777920756,0.20951650731839247,0.02576265093391781,0.5729354873964981,0.14525942908205178,0.3889930654799613,0.10984313938341296,3000185,0.12850682908822447,0.03378034184992973
0,100001.0,50,467,0.036829024634168615,0.0019369717929987726,-0.5012915221862617,-0.004699826570722733,0.08726301543566199,-0.040861935942520106,0.7112954531867929,0.10164899293050557,3000186,0.12028093680220175,-0.12581563782184318
0,100001.0,50,424,0.11437968811656915,0.12104042085818015,-0.6720947337153268,0.0014415957819843381,0.24930549636063856,-0.05915600157905675,0.07625178642962377,0.12251439037153325,3000187,0.14307217139729458,-0.3956172380224095
0,100001.0,50,391,-0.11350146825087892,0.03784217277082527,0.0036259768319836547,0.020652624648050837,0.1051920035167713,0.15178197808873242,0.4616955156479029,0.11759517471584904,3000188,0.12077380952380948,0.022177323902149368
0,100001.0,50,419,0.09519534819603462,0.05880105665507793,-0.11055463872625344,-0.004658547073790909,0.06822298275237165,-0.07395180048111152,0.2788856181972543,0.11959522028706775,3000189,0.13710975461613215,-0.07167256423908228
0,100001.0,50,512,0.1247237431962443,-0.19712513405927248,-0.5443827388700065,-0.0443012552760278,-0.7744473727514329,-0.25854723519833583,-0.4042576220457732,0.11788548752834475,3000190,0.13344266277939754,-0.4391742324501383
0,100001.0,50,401,0.4347543029997356,-0.09200833527560584,0.2907177523238022,-0.07167955584909484,-0.3977431035946207,-0.550193506729946,0.6038453726394475,0.09633757961783444,3000191,0.10855728429985856,0.009417147486937744
0,100001.0,50,500,0.5438714508141553,0.5520913267200914,-0.7155075433723428,0.0036937978045598367,0.5125671307710484,-0.2944840368153404,0.8348647909611178,0.10216229348882416,3000192,0.11202803268958593,0.4715785167180512
0,100001.0,50,423,0.2319453031534083,0.4678368367764763,-0.4557934039504914,0.03397763940959225,0.7752753586414601,0.011071522951722859,1.2588192534978706,0.09531453030650464,3000193,0.11938909422036535,0.2756921513263522
0,100001.0,50,509,-0.520747929734817,-0.15724258356519175,0.5787741294020146,0.04825073301233599,0.07034127474668735,0.5010420415494259,0.4275325829618153,0.10147531919171612,3000194,0.11341039912468485,0.4251182983166589
0,100001.0,50,374,0.16732786432800673,0.15450865216530246,-0.6777157910076179,-0.0010746625626716075,0.08694537868535243,-0.09999172940991223,0.16927022655736254,0.11575458208761215,3000195,0.13333805744520028,-0.35160577890431344
0,100001.0,50,399,0.08957540603863626,-0.18708605189990704,0.5684254170223685,-0.03825843866353417,-0.5026868632465169,-0.21237731730885312,-0.2966108216475715,0.12516472557609432,3000196,0.13763750180923434,-0.6500861091378064
0,100001.0,50,429,-0.7231033187671945,-0.2019610888451934,0.022438244403181404,0.06952272751843915,0.17176713654902034,0.7058398899312913,0.1054938066631972,0.10834506216279624,3000197,0.11413647091489655,0.03702623086877488
0,100001.0,50,432,-0.12280646277519673,-0.04131086660287757,0.3766207169463065,0.010826489870666622,0.2637936526906958,0.11573935166348605,-0.10102795241142833,0.1334027693917803,3000198,0.14649307999061692,-0.09057706362665137
0,100001.0,50,402,0.0666649077470143,-0.04115363936041122,-0.3443646423739,-0.014768983571194369,-0.07632310249632138,-0.10029483473470616,0.2184538504794292,0.1222986432141918,3000199,0.14086069210292815,-0.3901998191457312
0,100001.0,50,431,0.8349681135940406,0.5236474594128131,-0.4053859567399629,-0.03971620941527216,0.3714600234099154,-0.6438552793128105,0.40259743671748455,0.12282312925170062,3000200,0.12086977648202145,0.35516906735299675
0,100001.0,50,423,-0.04341854823095189,0.1937377287568273,0.5946959296319559,0.032923821645948884,0.492644959868658,0.16368563333792982,0.23596987966068955,0.11026268615554324,3000201,0.12204942217851,-0.03722818209763396
0,100001.0,50,441,0.2318158750768056,0.5115484152744283,-0.9412506771316712,0.04010105043210824,0.94120117361833,0.03710199269741711,1.2075583226713722,0.10346311143505024,3000202,0.11009223509223512,0.2383697789595506
0,100001.0,50,415,0.967605534611512,0.43552419151124616,-0.4010708037382577,-0.07001543489101933,0.2640340628795373,-0.8472597346852246,0.4850123235178915,0.11047880690737832,3000203,0.11915154950869243,0.14140763101362794
0,100001.0,50,432,-0.08809715759597317,-0.4721191097925582,1.7825560005201666,-0.05401519495040169,-1.774745865457675,-0.17774273563361592,-0.6578169156922639,0.12527855969974186,3000204,0.15783257747543467,-0.7291043708826751
0,100001.0,50,424,0.7249618453604681,0.5514015102321478,0.09645813611625688,-0.02099473194094318,0.6274101952433545,-0.5020877047458612,0.7445629220364189,0.12046315532200907,3000205,0.14779721412374472,-0.3138889599416973
0,100001.0,50,421,-0.0771593773567678,0.0986580443231078,-0.09049001288046486,0.024208698427616325,0.5436107953044529,0.14615033906626054,-0.25214797643737297,0.13113684627290068,3000206,0.15640772438007458,-1.1265452391376505
0,100001.0,50,437,-0.16822158677022234,0.17650343882975705,-0.1399524310946124,0.04736910117580394,0.5260817003759017,0.2959145001866084,0.4649272783753314,0.12890849110728625,3000207,0.1470455950975432,-0.2062061625203968
0,100001.0,50,374,0.29313436119277736,0.31709640243660553,-0.9151527003050705,0.0046056966971640845,0.23464918939022966,-0.14784942977351884,0.5620021055498787,0.09901529672642542,3000208,0.11862674362674365,-0.03559601846919275
0,100001.0,50,490,0.1472323920992137,0.31573431180015976,-0.9048185581728324,0.024193521270069542,0.43818581522831374,0.018348517314983187,0.9730000464665528,0.09363569548422393,3000209,0.10824990373507896,0.3897497021489081
0,100001.0,50,414,-0.3957058214069821,0.014545523994010403,0.17828299268077566,0.05554253489271973,0.4890262083934641,0.4599916059611178,0.6340780158047511,0.11199452003023433,3000210,0.12821594803334868,0.04116229054048915
0,100001.0,50,498,-0.0814858917275735,-0.10047868976189496,0.3665785559094822,-0.0030306491141984093,-0.2173761468063492,0.03364461698109813,0.4213667537922359,0.12516499136968232,3000211,0.12974946075991378,-0.007442134586484493
0,100001.0,50,406,0.08249613493896392,-0.04783938904493155,-0.7746261378464899,-0.017842426841693345,-0.13347041190657358,-0.12229440141912246,0.0997373771449732,0.11558512293806406,3000212,0.11370156758355515,0.2216176606222241
0,100001.0,50,437,-0.1925305590217759,0.024350017505386304,-0.3433586964154777,0.029410570811600305,0.17627177625318186,0.2339656691393296,0.481658779401417,0.11286878881987568,3000213,0.12830215419501134,-0.09004838048544356
0,100001.0,50,420,-0.4461605226834122,-0.1843427108063164,-0.2591906865718171,0.034574399762655826,0.071052630208604,0.4003518388253254,0.4799844646476463,0.10964634300925337,3000214,0.1231211532231941,0.044607556238581314
0,100001.0,50,401,0.4425346624328375,0.12689036899681308,-0.5216369819287029,-0.04215205933788272,0.17472723052291295,-0.4301478342022187,0.8182387357470511,0.095719208736126,3000215,0.1051426252319109,0.2893386547931546
0,100001.0,50,379,-0.7595523939849212,-0.8683256772170409,1.4357476162931024,-0.01847351216371771,-2.4029589099646733,0.3555297683302669,-0.8051824973337475,0.12787998411043247,3000216,0.1451652089407191,-1.5004052725520105
0,100001.0,50,426,0.1257416691212633,-0.13738591536080366,-0.19761813379847085,-0.0361796619580259,-0.5189735363141837,-0.2243942104199529,-0.08280332133143083,0.1218441922223435,3000217,0.14640601138414547,-0.8907101368086964
0,100001.0,50,333,-0.3544300273597307,-0.5465632211337063,1.1096196639886993,-0.028332987425013167,-1.1475372847020024,0.08322453954551831,-0.12886157562759976,0.12256663671758007,3000218,0.13930976430976433,-0.4790685828013991
0,100001.0,50,466,0.0549545486902616,0.04203270613341005,-0.018249937486509958,-0.001550651394266756,-0.023274378125259627,-0.03789077720391771,0.8646158495168481,0.10148645093396476,3000219,0.12182208649883307,0.22035661723742306
0,100001.0,50,406,-0.42632989590946335,-0.14597495332391294,-0.08163303754512698,0.037281938044041764,0.035380940533665,0.4003971206419358,-0.14129569412537205,0.14688208616780066,3000220,0.1374956762365964,-0.5247102521435655
0,100001.0,50,451,0.3564331959059687,0.04017902195182151,0.3863729298233311,-0.04252032482262287,-0.3622226711777055,-0.382859687521879,-0.2692362340038183,0.13134353741496604,3000221,0.14111850097181736,-0.6483898560258582
0,100001.0,50,331,0.04427107811319272,-0.016683387899659615,0.2873204783632756,-0.008348237101404716,-0.026407952814390928,-0.06033975811984965,0.022676907259620682,0.10878569114720714,3000222,0.12115810179493484,-0.4285621530602537
0,100001.0,50,477,0.051870126340198296,0.2375037422889364,-0.8395629888792719,0.026141884712769767,0.6269666757886252,0.08092117673463625,1.1589842255640006,0.09941249226963507,3000223,0.12827708006279434,0.1618711421941604
0,100001.0,50,440,0.3565370106274169,0.12855724982682445,0.3772846286760301,-0.030215207489828918,0.028883240854083524,-0.330911425104825,0.18373006497183975,0.12122071050642487,3000224,0.13910564225690286,-0.17232464012959434
0,100001.0,50,511,0.3467523730963018,0.3083740511397277,0.07034651185379352,-0.00371992588905418,0.40428261063906057,-0.21344344094102813,0.3614503651162024,0.12218807977736545,3000225,0.134192106594704,-0.3907499052969841
0,100001.0,50,397,0.2524946885182137,-0.044154397343246776,0.14031061471839856,-0.04033995301627426,-0.46962669874869006,-0.31407662342534354,0.04348583978428197,0.1071278511404562,3000226,0.13602916414090388,-0.7929670079018455
0,100001.0,50,448,0.14157254559995908,0.04354629112203663,-0.11817581430178248,-0.01303984538200382,0.02370912535688352,-0.13580865319514535,0.21817330015222333,0.1374039938556067,3000227,0.1278399709398322,-0.2410846015967421
0,100001.0,50,456,-0.06322291982772436,0.07291771140056846,-0.5313560272908325,0.01871270453224593,0.4408632956322111,0.11510168250080947,0.3588483616752164,0.11679512230424087,3000228,0.14205833848690996,-0.130817684364182
0,100001.0,50,546,-0.15751822622670145,0.200918404320528,-0.5529346386837175,0.049219929233333085,0.4151141735745972,0.2982133541158055,0.6342666561107106,0.10881421534130883,3000229,0.10812146087485272,0.4938529633725981
0,100001.0,50,396,0.9461988334906224,0.14708035659230714,-0.7109616275166993,-0.10750973540789972,-0.4712916627850544,-0.9929199377565778,-0.4990287817688019,0.13449975949975948,3000230,0.1463116496598639,-0.4511565906602986
0,100001.0,50,406,-0.5016545953401972,-0.13198110768947088,0.7207800259617134,0.049426433703189686,0.4135594172794437,0.4945741932988906,0.13286810268313615,0.13104314759611713,3000231,0.1220347113204256,0.1796762374452953
0,100001.0,50,443,-0.4025448492164698,0.0340794508446451,-0.01544575202432288,0.05912888481170794,0.4290436576568021,0.4792465543234885,0.2702412805093088,0.11962967004983807,3000232,0.13457556935817808,-0.3341628954364546
0,100001.0,50,409,-0.5023664689197391,-0.3881602892579999,-0.14138800952326971,0.013731494994246723,-0.2876320368577093,0.344467046265544,0.19337509798938005,0.11437552549109532,3000233,0.14578018707482993,-0.8972952518068933
0,100001.0,50,334,0.33182141305386137,-1.0161737542450398e-05,0.2552367790215647,-0.045067399592942835,-0.3506724936529585,-0.3787467147990184,-0.28521696013066633,0.14138935829108704,3000234,0.15396954236239954,-0.8816675391033097
0,100001.0,50,492,0.1874973576134414,0.27504031708735543,-0.9145533876190725,0.013087243668930078,0.2428861836969105,-0.05156943863431872,-0.005252486649682907,0.11644372775016745,3000235,0.13617346938775504,-0.3243519196186569
0,100001.0,50,390,-0.27539119802883794,0.06431745980982059,-0.139767376229233,0.04626945378960872,0.5549994201914348,0.3520804489581386,0.4768021691887155,0.10732963705713497,3000236,0.11159981233872854,0.8543260059772918
0,100001.0,50,485,-0.3194201129640991,-0.10394334461375808,0.7397346355489292,0.02857854779773548,-0.06974088384479066,0.3029653923720291,0.13622932777952862,0.1220935464132743,3000237,0.1111381060360652,0.21238615016360896
0,100001.0,50,460,0.16125874453641068,0.20577503965647728,-0.03995599529620812,0.006951592715397623,-0.03426615895065035,-0.06259325083430045,0.5387373282461392,0.10355204257868947,3000238,0.10886175898931004,0.13503846733208447
0,100001.0,50,445,-0.0698185210321051,0.3210655094416671,-0.5961934437633789,0.05424913111937415,0.7741224414708133,0.2688967912859456,0.6888203694101747,0.11676949849707315,3000239,0.12325353218210355,0.3419283124370233
0,100001.0,50,364,-0.15251657222917372,-0.03173841030641261,0.00393613957207314,0.016238608030212442,0.2332824215651826,0.1553678622239914,0.06446362518484487,0.1111058620979256,3000240,0.12360166288737713,0.0959320106306417
0,100001.0,50,466,-0.5578025356126359,-0.7026215001328115,2.3033587643702305,-0.02277428659897391,-2.2660170017369703,0.22185981610514824,-0.3624406127647696,0.14256279434850858,3000241,0.1395350513086591,-0.3685514492582685
0,100001.0,50,500,-0.29454548533641434,-0.4476050763750152,0.9746162150382476,-0.02273002451581061,-1.0444060903254777,0.07180646916054657,-0.60429111790579,0.14032759568473865,3000242,0.15991022259243834,-0.8849196713474007
0,100001.0,50,537,-0.19804581178992686,-0.3709637709305815,0.2940097876238542,-0.025054227618712604,-0.7296275892003543,0.006842422384824732,-0.2486467683819032,0.12462943893153601,3000243,0.1398869406917697,-0.5674792633918584
0,100001.0,50,456,0.516826991981978,0.6155676784171756,-0.23888849276022545,0.016143132520892813,0.7115809844506863,-0.2265470435386129,0.7017039818711233,0.09920462087273936,3000244,0.1076994434137292,0.33732690048104136
0,100001.0,50,434,-0.1710410682671497,-0.0988161823796419,0.15491792248254108,0.009313734133744324,0.06502633705586149,0.1368666578851692,-0.16135347619112067,0.13368469215097198,3000245,0.13643380429094715,-0.4821282851676715
0,100001.0,50,445,0.6774490303448968,1.0390432416884516,-0.7959638984883134,0.053551002700996414,1.7643652495557092,-0.16022848183129082,1.293497159538903,0.10475218658892133,3000246,0.1251280081925243,0.2235525540944517
0,100001.0,50,446,0.3964235978030074,0.04253475359863882,-0.6686897361539192,-0.04760088730240234,-0.4192380274392084,-0.4270963298013465,-0.11742454095581956,0.14277160568369354,3000247,0.14171390778533632,-0.7332467872035753
0,100001.0,50,455,0.18186773994276748,0.2401484432585373,-0.8183855425420444,0.008965049809630992,0.4218024492375176,-0.06584794667639969,0.07967998661885835,0.1277418284386923,3000248,0.1500916772959183,-0.7756185578160529
0,100001.0,50,412,-0.06971173746685702,0.06788949365954744,-0.09244182757303232,0.018910174446716933,0.2075673677449069,0.1195217396910402,0.0817144909611843,0.1281429698951404,3000249,0.1179415375172625,-0.35754900737659484
