start,end,N,SS,FayH,ZngE,TajD,bsfs,FerL,FulD,Colless,btree,path,iColless,ibtree
0,2501.0,250,16,0.06986217584881081,-0.8373264404601638,-0.6564308078509209,1.2794872113393594e-06,0.7130167906861256,-0.5928903682049141,0.045522592160757734,-1.0341872894975652,8000000,0.0834952714082135,-4.161728882787553
0,2501.0,250,16,-0.11350284114082193,1.7179889256165553,1.5042500642329324,1.3513043958051631,-1.3823959875016725,1.3114872764575405,0.02960551884959191,0.8353596353097273,8000001,0.053374789480502664,-1.1106401620801538
0,2501.0,250,18,-0.07666657887790397,0.609732671664136,0.32601484203449554,7.942844380620404e-07,-0.5950500779523553,1.7714610200418692,0.045723838281164365,-0.2581802461619872,8000002,0.05152059852312476,-1.488375231811896
0,2501.0,250,15,-0.1625301560610246,-0.4825139429172157,-1.438585756869706,-1.3710168515947672,-0.12846303413708896,0.5430819992150967,0.0431588103566339,-1.8984312965053558,8000003,0.07342272315066717,-1.540353049068054
0,2501.0,250,7,0.1483669132743897,-0.7876890394122851,-0.4018832862226499,1.690525703800356e-05,0.7975911195616499,3.319356447001475,0.029640065638899687,0.6666601081904954,8000004,0.0506866174374919,0.934447446356609
0,2501.0,250,18,0.0821112106352789,-0.2420120321786052,0.1500098108879135,0.8234858687650869,0.3801349957934311,-0.8215446257946853,0.02587230643002116,0.9286886396889212,8000005,0.052435548646197684,0.1809209787028382
0,2501.0,250,17,0.03854643900067302,-0.7099623565654657,-0.6595504908974361,2.7626589002131874e-06,0.5502072270921216,0.1933801796093992,0.032445192958212785,0.4198302073618149,8000006,0.08641015675605647,-0.3388861528513825
0,2501.0,250,6,0.15388784204066258,-0.9075721650908408,-0.582015324983332,-3.1178367348751664e-06,0.8646836143602877,2.0301464234706037,0.02719749967612385,0.7253895234806116,8000007,0.03575592693354061,1.9432508199619183
0,2501.0,250,7,-0.6501490120637345,1.2078524977192515,-1.1436213547311174,-1.0590885473312075,-2.080243893972093,-0.26412781878448416,0.04931914036072605,-0.8370878847385036,8000008,0.04126182147946625,-3.2926874396117487
0,2501.0,250,4,0.18148897244034345,-0.7660690958632224,-0.430495924472166,0.279713569449802,0.7658133508384348,-1.719394522626171,0.03491384894416375,-0.5452657774181744,8000009,0.0512695945070605,-0.5832568241482362
0,2501.0,250,14,-0.35174265610010996,0.5812542939097276,-1.0823510874214033,-1.474041368792596,-1.2783100191943684,-0.3126827056713457,0.05915273999222696,-2.472920713277712,8000010,0.09259619121647883,-3.7020676081900485
0,2501.0,250,22,-0.06652762693402374,0.1225051950344884,-0.22646486550572986,-9.194991986519129e-07,-0.27105367106083994,0.28762682637578485,0.044846050870147265,-0.8643975162567891,8000011,0.05865397072159606,-2.2330316232186718
0,2501.0,250,21,-0.5090823066727098,0.5173947718733068,-2.2114224223701875,-2.6377028325011307,-1.7960140194970815,5.741594743034617,0.03630291776424696,-3.5731681671946376,8000012,0.04349656691281253,-3.177464623722754
0,2501.0,250,15,0.13047287716743833,-1.1183178887222358,-0.6964274558451038,-0.3738224266451373,1.0466769339520752,2.5498300766532633,0.02285917865008421,1.1887531370703637,8000013,0.06869413136416634,-1.030332697589635
0,2501.0,250,14,0.1625906096481526,0.41576071194076425,1.3458456639630754,1.3850678333227804,0.161718622862396,-1.373242665914419,0.029807401649609194,0.4555572802267743,8000014,0.06537440082912295,-2.6978658941949587
0,2501.0,250,13,0.06634155960814114,1.173015745854677,1.790030011610066,1.9727892351727596,-0.5674626337687438,-1.2721674407506367,0.03332685581033813,-0.12624094154739085,8000015,0.033926026687394736,0.9351989980375977
0,2501.0,250,20,0.032150301508075525,0.5501050185990439,0.8408293612230202,0.7586839460401097,-0.2519557726258735,-1.0119084632668656,0.02984113874854256,0.4247969522293199,8000016,0.07290452131105066,-0.5495993431845309
0,2501.0,250,12,-0.012080238970565654,-0.7890450922272361,-1.0446683725020418,-1.094709756155937,0.4654876026096495,1.2374296820739528,0.029254113227101957,0.3464900820644265,8000017,0.032355227361057136,0.09715885299838503
0,2501.0,250,22,0.1097977641755874,-0.30324568717737144,0.2526188480879157,0.9253968696450908,0.510476166744018,1.0179373653904888,0.028112449799196783,1.1261871354393738,8000018,0.047545018784816685,-0.10854941053692417
0,2501.0,250,13,-0.0006614026315506267,-0.7662261259824732,-0.95473660060235,-0.5951099001937444,0.4790761822321034,0.9776412577841304,0.0373008161678974,-0.24691244515880575,8000019,0.05486461976940018,-3.7945468268070304
0,2501.0,250,20,0.07137237854144332,-0.4726256851165666,-0.17627027057699782,8.838931126173458e-06,0.4995436425399599,-0.22031949447871876,0.0335989117761368,0.2303549476527861,8000020,0.06137453037958284,-3.591570660340436
0,2501.0,250,21,0.10440555059320407,0.9716465977235528,1.7492698493949312,1.7962444868064191,-0.3051292138162645,-1.8553601631833363,0.03391523081573606,0.22146361788893754,8000021,0.05646780671071382,0.3242640327474782
0,2501.0,250,18,0.08809003267828308,-0.5821382729748676,-0.2307420007325949,7.942844380620404e-07,0.6096029309744507,0.042790589484166114,0.03921060586431749,0.8707313311444329,8000022,0.03493004275165177,0.4362626281029141
0,2501.0,250,18,0.024274839325805587,0.8583963939269503,1.1737437132575474,1.339682779971268,-0.4694786541052447,-2.550215056352388,0.03454833157514852,-0.12355063390311614,8000023,0.04633588115904478,-0.8520215617732769
0,2501.0,250,18,0.09014461069993396,-0.1619823284618375,0.2906361090460535,0.8630806882945337,0.35243688976995985,2.6357962353207207,0.028374789480502656,1.0121443007968574,8000024,0.03850887420650343,1.0881108711740912
0,2501.0,250,15,-0.3530267549619296,1.8312880454247646,0.41555275593244,-0.5617393113037775,-2.083425898194597,-2.4670401169421527,0.03901088223863194,-0.4465933015311395,8000025,0.05457313123461588,-1.0457771522542416
0,2501.0,250,12,-0.07634148430946096,0.2358797055436684,-0.08150414702614389,4.72985831489979e-06,-0.3371836393501015,0.0395360307538328,0.03624636796032055,-0.2315965266171981,8000026,0.07909055577147299,-1.3442138136603174
0,2501.0,250,28,0.13899045370264426,0.7748419625755566,1.7252057197507422,1.4764893873921512,-0.05546405506601413,-0.3497490525185192,0.03339457536892438,0.6615621333179292,8000027,0.05180399015416505,-0.1903016460406362
0,2501.0,250,22,-0.634216105112335,1.624867503529212,-1.6111101836851898,-1.541523297318408,-2.8694526962428863,-1.9033047906683256,0.042925020766176665,-0.894841915541458,8000028,0.04780411970462496,-0.5478320976479311
0,2501.0,250,14,-0.02287345785911613,-0.3944682831156194,-0.6043920653385246,-0.7101624687999458,0.18792077261517648,2.8689971750578733,0.029004908522980807,0.7884567057215082,8000029,0.055204689726648534,-0.5479180025784779
0,2501.0,250,10,0.05776940709732891,-0.14951710000588306,0.08143502229992555,1.331586504129518e-05,0.22853689404695246,0.4973207385797265,0.03261931099086171,0.22922648985430066,8000030,0.04482445912682991,0.4286155801751372
0,2501.0,250,20,0.21833991683760756,0.911223849550174,2.3035331800796524,1.5568019588480324,0.05470523802180367,-2.5950864008431593,0.037477868463099716,-0.3556116924289932,8000031,0.04271001054910888,0.30026183894658426
0,2501.0,250,24,-0.059637793881135534,2.033663089711864,2.0848671872655937,0.8900552713131944,-1.4471581593164329,-0.6332035598380021,0.03582070216349268,0.15450559203331704,8000032,0.049634019950770825,-0.19014298024427784
0,2501.0,250,11,-0.10840764087202463,1.852122667186932,1.8048140112459519,0.8372072972275125,-1.4246144103297198,-2.3105962099881507,0.02524172938086657,0.8996222354319113,8000033,0.05183637776914108,-0.518595481613324
0,2501.0,250,16,-0.1072402954970042,1.0119971496589286,0.673054231213191,0.1804225966281039,-0.9233122598794056,-2.497268012867369,0.03346565987452113,0.2838075532469649,8000034,0.07036209353543205,-1.2860429499999273
0,2501.0,250,12,0.11525454386535812,-0.9431691219672216,-0.6099243826124974,4.72985831489979e-06,0.8776418864688108,0.039536030753832926,0.026441248866433474,0.711547365128859,8000035,0.07290452131105066,0.17318636722200906
0,2501.0,250,13,0.121827489068006,-1.3156173504616662,-1.021128545649874,-7.123906620505881e-06,1.1349412637963374,-1.2721674407506367,0.04169005772192713,-0.21652192133913767,8000036,0.05062184220753983,0.5018512713082902
0,2501.0,250,13,0.08665812305120645,-1.4029378099815382,-1.3063573046673258,-0.8397867128672031,1.1003884073287757,0.9776412577841304,0.03983676642052079,-0.6149008019979407,8000037,0.04093794532970592,1.3184467847124688
0,2501.0,250,16,0.1600544304265335,-0.043866656861769264,0.79071264762077,1.3057622809780651,0.4595111632544777,-2.497268012867369,0.029604771443092474,0.9358253567177144,8000038,0.05089173899900679,-1.2460198006111842
0,2501.0,250,14,0.1624441556106379,1.0604961250281846,2.1415808206395885,1.8679146868751784,-0.2429359631216317,-1.373242665914419,0.02629874336053893,1.235082455164434,8000039,0.041051301982122035,-0.010991748937039386
0,2501.0,250,28,-0.047457124424583136,0.7103013275658157,0.5623254711038932,0.5984626764373354,-0.5888039147377314,-0.34974905251851923,0.03539966316880425,0.3310848780788569,8000040,0.06778727814483741,-1.382487325778735
0,2501.0,250,15,-0.5167097830017261,1.0807772021806945,-1.3585414921905257,-1.7643773157548452,-2.0469995495291,4.5565781540914285,0.05072710195621195,-0.5845853723107386,8000041,0.0711879777173209,-0.981489710018332
0,2501.0,250,13,0.02005775371767596,1.4422538293742813,1.8916599242250016,0.7597103144119753,-0.8539664457471275,-2.3970717900180203,0.03229045213110506,0.4300922939377524,8000042,0.046719134602927835,-0.1384491968152759
0,2501.0,250,13,-0.013213674312934907,-0.3077937135031472,-0.4486109618187213,-7.123906620505881e-06,0.15955357295279404,-0.14726309148325334,0.04133874206503433,-0.05905978209464888,8000043,0.05981992486073325,-1.6171207438959994
0,2501.0,250,11,0.08691095679635953,-0.4874439747609381,-0.1941183461791097,1.749454741305179e-05,0.5154326637642392,0.2523487190495647,0.02626230729369089,0.4940457335522432,8000044,0.07717968648788702,0.40006664026035205
0,2501.0,250,26,0.08784010538201585,-0.2981354306888431,0.1527134268547497,0.4191355136395705,0.4522413339240982,-0.16565173675077835,0.0330029796605778,0.4284475766303447,8000045,0.0657144707863713,-2.3985502558547527
0,2501.0,250,11,-0.0055624381565216215,0.08618007055027359,0.08148572378038373,1.749454741305179e-05,-0.0675350161400443,1.5338211835684223,0.0314900153609831,0.8515456894168557,8000046,0.09168933799714987,-0.7374228921738286
0,2501.0,250,14,0.01824018467228701,-0.5703052139576432,-0.6111728342409625,-0.447489576900864,0.4049921795769891,2.8689971750578738,0.036205754919318864,-0.011400843672665677,8000047,0.061973701256639466,-2.207252873788601
0,2501.0,250,22,0.026184538017652845,-1.1327258542453054,-1.2108413488240868,-0.9385295635258101,0.7841057584120134,3.2088689824346,0.03842610585712024,0.09945918383635316,8000048,0.0645485166472341,-0.7231307936810065
0,2501.0,250,19,-0.048667874554287456,-0.14668276820288328,-0.4434185782002373,-0.8078001431840525,-0.045689940829256766,2.384458276296461,0.03279425947517669,-0.3790749638631121,8000049,0.07850757870190439,-2.110854870970865
0,2501.0,250,11,0.03435019501581207,-0.528417120854596,-0.4984603367886967,1.749454741305179e-05,0.4146809542294498,0.2523487190495645,0.0353591786500842,0.4929940679217522,8000050,0.10114652157015157,-1.0992589611828514
0,2501.0,250,20,-0.03718444679726663,-0.3461022990898933,-0.6225611372209945,-0.3963540072782273,0.11003156144046447,-1.0119084632668656,0.0404980135596148,-0.4947208538100126,8000051,0.05428164269983158,-0.7762008181674841
0,2501.0,250,23,0.03855137734678767,-1.0034542754522284,-0.9814796761993768,6.669880563534684e-06,0.7404179785156719,-1.2446198729288072,0.0437556678326208,-0.22134800474521105,8000052,0.0480470268169452,0.03426413922698951
0,2501.0,250,21,-0.4953738157808098,1.6213028402803285,-0.8079444976715902,-0.9718127090284052,-2.446164676880325,-0.3359691819397459,0.04040894761843071,-0.7678366112156199,8000053,0.0551723021116725,-2.3903300362327258
0,2501.0,250,10,0.10575925182749377,-1.314078002327408,-1.166222126539478,-0.4149073816339287,1.072566616147123,0.4973207385797263,0.030586053892991318,0.2230797185793163,8000054,0.043269853607980316,-1.5418903769667682
0,2501.0,250,13,-0.08628428678119958,-0.3732840581430511,-0.8972716073385704,-1.0738472357833522,0.015023284324738881,2.102545607051513,0.03657641317960012,-0.4701052381157036,8000055,0.043367016452908407,-0.2496541543213475
0,2501.0,250,18,0.1063141397303267,0.4868299123848147,1.1660237071580288,2.718734230909183,-0.008482594038979855,-1.6858798410735365,0.030937369549884124,-0.4355714611083388,8000056,0.05373105324523902,0.02153180074437977
0,2501.0,250,15,0.07434164792143733,1.1954840996197444,1.8565429416591237,3.2895917342060823,-0.5521062339526843,-1.4636660782230697,0.02929228434475228,0.6686632744240509,8000057,0.049719615790350336,-1.5657131842562833
0,2501.0,250,10,0.06597894301096373,-1.5154682335559424,-1.6070822406026908,-1.0407127223449568,1.106570944790341,3.2538034726531526,0.033484167083078865,0.36357336317732425,8000058,0.04537504858142246,0.1842640455895616
0,2501.0,250,28,-0.25328776949331033,1.0894775582480445,-0.18946283162492908,-0.2708528963755205,-1.4583907064208053,-1.5360309750754062,0.03189370384764866,0.012769037498719585,8000059,0.06012760720300558,-0.7088996288852081
0,2501.0,250,7,-0.021787761397729977,-0.22626927548391415,-0.3836348603229847,1.690525703800356e-05,0.09848203988671607,-0.2641278187844844,0.034562211981566816,0.3708802473523977,8000060,0.09502526233968132,-1.3290945368508371
0,2501.0,250,16,0.1517043695681099,-0.9935193112472492,-0.4158520801782215,0.3216966198971236,1.0317614558514805,-0.5928903682049141,0.03616401088223863,0.1608627290364104,8000061,0.06137453037958284,-0.962062870424024
0,2501.0,250,22,0.09720309338204372,0.5091065708360624,1.1556932906774071,2.370754469187873,-0.033775157458395225,-0.4426837126389184,0.033007606462717234,0.7060835184599119,8000062,0.04019303018525715,0.021670172637743196
0,2501.0,250,17,-0.07431465811859546,-0.18164908290040868,-0.618590954619641,-0.35457503245736194,-0.09020786375438793,-0.712707643166984,0.02973542917188467,-0.0867103992250069,8000063,0.056645938593082014,0.11155771669632156
0,2501.0,250,10,0.1352303507985607,-0.03568783887671169,0.5880079135095637,1.0721247136594043,0.33733312688211703,-0.8809206284569866,0.02887031998963597,0.6025667119747683,8000064,0.06608692835859567,-1.2068570391883604
0,2501.0,250,25,-0.0071341509411200574,-0.6838925711180177,-0.8541224324536758,-0.2710396036647346,0.4052824946405874,-0.06408293727392286,0.04081919074146046,0.05849285732705292,8000065,0.046832491255343965,0.4788540558736269
0,2501.0,250,8,0.1768024188215082,-0.5118308693587894,0.11463521583313895,0.35672111117749883,0.7010851973849861,1.120547557355928,0.04122133696074621,-0.4135985215333522,8000066,0.08385153517294988,-0.4236060177303713
0,2501.0,250,16,-0.07467505814915218,-0.8529457275388721,-1.4380975259034572,-1.3089435071002098,0.33264878301654816,3.215864921119997,0.03487741287731571,-0.4581050682690239,8000067,0.06020857624044565,-1.0367510930354018
0,2501.0,250,18,0.0691673690988781,-0.8651004396877244,-0.6766973171073122,7.942844380620404e-07,0.733943963748205,-1.6858798410735367,0.03598264023837285,-1.8250996439221023,8000068,0.07193289286176968,0.3321855205235216
0,2501.0,250,24,0.12864133830249566,-0.5791128788066424,0.042006799329734806,1.011277877510638,0.7449420910843967,-0.6332035598380017,0.04144966964632725,0.2081409046517396,8000069,0.06523945243338948,-0.5716348173369855
0,2501.0,250,11,0.049514257190206405,0.09027738515963944,0.3516139435300454,0.33977464836917104,0.06244127962325445,1.533821183568422,0.025937081659973226,1.137993009119705,8000070,0.08148723927969942,-3.309166406614937
0,2501.0,250,15,0.14217514757561522,-1.1576459678441962,-0.6839195320853287,-3.1232848154354443e-06,1.1023433612315992,0.5430819992150967,0.03747247052727037,0.1314531030786052,8000071,0.049617826143282806,0.1212922588183184
0,2501.0,250,25,-0.06105130404139575,1.0690611538334809,0.9214213588772644,0.4371848074283949,-0.8506418722442979,-2.6821967318886117,0.029990931467806712,0.5681256293060885,8000072,0.051917346806581166,-0.17534633046816794
0,2501.0,250,6,0.0711257315803912,-1.2573678925464942,-1.364143098986747,-0.7526801152359757,0.9285532145094716,2.0301464234706037,0.033301665443134544,-0.24229601897349184,8000073,0.06393315196268946,-4.53577138156175
0,2501.0,250,11,0.05240672503159765,-1.6224001215552644,-1.7856968541600091,-1.1665622927291273,1.1455015619240552,0.2523487190495646,0.04011206114781708,-0.1496336699078609,8000074,0.04848425961912165,-0.986256937733188
0,2501.0,250,18,-0.06486302814351944,1.1156347273022744,1.0042368167414957,0.20005081300804892,-0.8787124478528527,-1.6858798410735365,0.036128384505765,0.14166139123575844,8000075,0.054748024355486466,-0.50175722791936
0,2501.0,250,17,0.0977170750132946,-0.7517498471378435,-0.3942887321460014,2.7626589002131874e-06,0.7387307928031172,0.1933801796093993,0.03372846223604094,0.08225579203853636,8000076,0.04770695685969685,0.023694245378593676
0,2501.0,250,21,-0.17922777439281967,0.8066948173868711,-0.02769756598622737,-0.7975472409614068,-1.0225670199587176,3.4625082711692303,0.03374789480502656,0.2597337490421536,8000077,0.10872522347454333,-2.583343601658086
0,2501.0,250,26,0.06093660489771989,-1.1141878120126103,-0.9704679749472842,-0.42901086853313786,0.879725558407826,0.4670334705804735,0.0338234659066373,0.3801384637911843,8000078,0.048468065811633626,0.6046013582622978
0,2501.0,250,25,-0.3313563563660559,1.860432444542985,0.3135563199444754,-0.1660573667552332,-2.1572039902527833,-1.373139834581267,0.04493961509118913,-0.4601174913175765,8000079,0.058103381267003484,-0.02025744066623758
0,2501.0,250,18,-0.3760185966324425,0.3839345790346845,-1.5666362936226967,-1.6486732633089571,-1.287574262903865,0.9071258047630174,0.040198428121086496,-0.9716642990119816,8000080,0.05492939499935225,-2.172111812782461
0,2501.0,250,11,0.17130598002653852,-0.9955109863222968,-0.4262449889086623,0.3620201550933754,1.0377680802035965,-2.3105962099881507,0.03852830677548905,0.1378542140312362,8000081,0.04343179168286048,0.8281119953258154
0,2501.0,250,7,-0.3319039185512065,0.9855080367575204,-0.1062818130529967,-1.013002556738139,-1.2945768497940309,-0.26412781878448416,0.05658764088612515,-1.2973698163770186,8000082,0.09933281513149372,-4.365922344594931
