start,end,N,SS,FerL,FulD,FayH,ZngE,TajD,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,397,-0.4326776998727587,-0.26993299603101073,-0.05008040982851258,0.3884271876173419,0.01780076019850077,-0.14841362106722225,-0.04366567223610263,0.12536443148688042,3070166,0.1464094983787908,-0.6501112232866953
0,100001.0,50,440,0.25199301819421005,0.20892843512410314,0.05940200812072027,-0.0021002150734848713,0.42346232747884494,0.9644607235519465,0.11476120090283598,0.10040816326530624,3070167,0.14446539485359358,-0.6913794848144107
0,100001.0,50,517,-0.2649005481622901,-0.4849740934070719,-0.02346436023328129,0.2904715961784552,0.11238906244850023,0.012433669742865576,0.4244346747597022,0.108312593330015,3070168,0.12069284235433304,-0.14523378626567865
0,100001.0,50,393,-0.3712799884659198,0.7026297332978021,-0.046534560910360616,0.3070493603191377,-0.03558787048104202,-0.7138616160288412,-0.10408117466942893,0.1340295786823016,3070169,0.13741056767534604,-0.4287310373672751
0,100001.0,50,440,0.16380966443572187,1.3200793125668215,-0.0005295527855723064,-0.2911405138066868,-0.28550278277174346,-0.7317347081642163,-0.32857529223262044,0.14922635720955052,3070170,0.15173338566195702,-0.4652515261869578
0,100001.0,50,376,0.1780332255236895,0.05627782391252095,0.01398603310807789,-0.20881387019984496,-0.1023339784101238,-0.10534020357192,0.4511846600857935,0.11736833098019085,3070171,0.14084644274376415,-0.581995054465266
0,100001.0,50,450,0.21754533865998688,0.5921084779453335,0.00030766183103643946,-0.3791785322369998,-0.3646088398215753,-0.3899820389584828,-0.4789222078308617,0.15136490493633362,3070172,0.14333545918367346,-0.4337068043181809
0,100001.0,50,454,-0.08131093636989219,-0.8782011922477504,0.04365223037231344,0.4658950419198386,0.7634077950708795,1.054412749575899,1.0306022165380735,0.10653663379227288,3070173,0.11829176114890405,0.44571200725736737
0,100001.0,50,417,-0.22239237796331984,0.3664283875708718,-0.017436007316385078,0.2609400499269539,0.1277826880598648,-0.043395616489675416,-0.14737578781714625,0.13031691171092094,3070174,0.1383773021403683,0.06152247362870818
0,100001.0,50,504,-0.26732182359969586,-0.6771765391582459,-0.004743022647977461,0.4336526678210935,0.3850589984344835,0.2483669758482055,0.654354251671901,0.103612182200069,3070175,0.12913832199546488,-0.3517805353225656
0,100001.0,50,486,-0.1878131142375764,-0.12258567307286647,-0.04615256361556621,-0.012836494252664076,-0.3432134689456472,-0.7862898045111576,-0.7776883156895991,0.1409448223733938,3070176,0.16170440779051354,-1.0448199285903814
0,100001.0,50,528,0.3831379886974611,0.8326500539513325,0.04189609856614195,-0.3609881397269128,-0.04825646052921728,0.2650130306030287,0.3531190509343252,0.11499533441695255,3070177,0.14293812763200522,-0.5356166520397986
0,100001.0,50,437,-0.2522788285832686,0.4363653206478436,-0.0339002034026512,0.19140820859834815,-0.05759364938101996,-0.5825460316380324,0.0008813704870126799,0.11542884199134207,3070178,0.13099876314162026,-0.30704708225892724
0,100001.0,50,388,0.025121461877933755,-0.2379855187097889,-0.007816659287406581,-0.10176833941399352,-0.15454442120382436,-0.2351490476421827,0.2339328445945505,0.11359058186381345,3070179,0.13615773412168605,-0.5860999326328694
0,100001.0,50,376,0.4510419936786432,0.8435527746630871,0.040637645331370834,-0.4906079757295328,-0.1847889793744485,0.03294778961122037,0.31304209119998416,0.11966882561407804,3070180,0.12323911865631215,0.14220503664318973
0,100001.0,50,580,0.08640731557654349,0.8463821750537975,0.03969670790396651,0.14349996453192074,0.4233291576823341,0.8032098256296977,0.5420004619096443,0.11638941290802035,3070181,0.13716640502354788,-0.229368171068043
0,100001.0,50,393,-0.1191515672229262,0.7403017418222371,-0.0020710672538129023,0.19356569933844728,0.17269989583406348,-0.36901610047008426,0.004879031381121077,0.1249465754888344,3070182,0.14288778574492858,-0.8919610911765681
0,100001.0,50,386,-0.502578976870934,0.08464270645108005,-0.05310179460000165,0.4887908094322396,0.0936277226362782,-0.21706419375459235,-0.49522030563379993,0.12622655122655124,3070183,0.15104591836734696,-0.4067068140493189
0,100001.0,50,473,-0.6378184758259966,-0.6307581638240178,-0.02717699351335141,0.9170750683061076,0.6919771267643754,0.5976739285408205,0.23563072576193336,0.13416956644408914,3070184,0.14798296941154088,-0.6429441555782829
0,100001.0,50,393,0.3197326112763338,0.7779737503466729,0.030954291486448564,-0.3317922277190155,-0.09989168258275276,0.027914587767099357,-0.09769073908201716,0.1236750514159152,3070185,0.13264591550906074,-0.08683066007352963
0,100001.0,50,462,0.010435557094960263,-0.15027287261562844,0.020143152527046862,0.13093683926205166,0.2709660693164753,0.4224076492392739,0.3654920477608579,0.12119650815991423,3070186,0.13332118561710402,-0.33153198734927924
0,100001.0,50,394,-0.1826854184127276,-0.2469192888174389,0.010123298298533756,0.3950310321857311,0.455141987247369,0.6175369986379304,0.7908083304971842,0.1046013911182451,3070187,0.1159171633255072,0.4638301378347077
0,100001.0,50,419,-0.4464018629185701,-0.03985750911571305,-0.08578819213396256,0.14810246601830024,-0.4709080079411209,-1.4147274213972898,0.2250424618692256,0.12219686869722762,3070188,0.13583497915295153,-0.1031766460839862
0,100001.0,50,554,0.1470413149875797,0.18386375837892865,0.04138462224460621,0.049510329641641336,0.34466322489818146,1.0640415590527192,0.4654134450810441,0.1118030181504918,3070189,0.12035462333081386,-0.09556182929877437
0,100001.0,50,372,-0.3938977939039339,-0.3453766013524937,0.010704604701423174,0.7693892648234971,0.8224253958921782,1.2876152662349578,0.5865937837383786,0.1176154672395274,3070190,0.123405612244898,-0.12020995637854427
0,100001.0,50,553,-0.2783850048767634,-0.3999409659331594,-0.03464626690172422,0.2309469565012337,-0.02551929922421291,-0.13050903011819856,-0.056106045786020166,0.12986888303708596,3070191,0.14647495361781082,-0.4550621955882679
0,100001.0,50,493,-0.28148066379626285,0.19320341525025805,-0.041579096650199945,0.1852870503540928,-0.1189613383871732,-0.7324631124570298,-0.10264770384983067,0.12932900432900424,3070192,0.14025610244097636,-0.12464738907607027
0,100001.0,50,508,-0.3171177948298734,-0.1140857370885966,-0.02233185374610748,0.3904868760387546,0.217212967749712,0.14345983561123052,0.22645832716037526,0.10694392435873433,3070193,0.11492405181250585,-0.2767777456039655
0,100001.0,50,507,-0.20595224034410045,0.009166049036208832,0.008783889383995694,0.4263836413633804,0.4749926025394306,0.6797312521909652,0.5224668269652345,0.1195426527418478,3070194,0.12060869123768908,0.26198700648123296
0,100001.0,50,475,-0.09918983787782536,-0.26754512430551003,-0.05671242723868596,-0.24641279860380325,-0.6446873287840402,-1.0082080621425538,-0.7845699034422876,0.15000377928949354,3070195,0.16143578643578638,-0.7383389695124374
0,100001.0,50,509,0.3901657828811071,0.3457370465938404,0.04360077922602207,-0.3607872443347173,-0.0360157419166128,0.23805856628663294,-0.2009542834008732,0.13597127739984882,3070196,0.12642834911742473,0.2678709369181862
0,100001.0,50,385,-0.2642131325915623,-0.06039155471501712,-0.02465930827464413,0.28102492994119804,0.09585519915866587,-0.3401960852637341,-0.011267715806202764,0.1169699838698366,3070197,0.14957162110127062,-0.7775142271960952
0,100001.0,50,458,0.13015603942261847,0.6537139661669331,-0.03830873596589842,-0.5120120578132584,-0.7697069037385098,-1.816072135204733,-0.5873124107973322,0.1410768740993935,3070198,0.14063796250207405,-0.6400381817877359
0,100001.0,50,441,0.16451461638771855,-0.03417682993622221,0.0050001882627776755,-0.25144112919066397,-0.20747387121900465,-0.229293736567338,0.27011874926041296,0.11094870380584668,3070199,0.11733147804576376,0.00800328600366647
0,100001.0,50,448,0.09067427226739216,-0.3166161273009594,0.001582871404751915,-0.1472710343554684,-0.13113518168132066,-0.06785108832817305,0.6675975680649986,0.10562804356715362,3070200,0.1257440476190476,0.08370859601709496
0,100001.0,50,484,-0.4916532243968368,0.931820044320063,-0.09964926611709628,0.12339203217555975,-0.5949466559379564,-1.7566813201795128,-0.965262730735706,0.16309612850375768,3070201,0.17796796137809964,-1.3259233189869115
0,100001.0,50,429,-0.276469971552878,0.8166162640329979,-0.029904533723114867,0.2634512934426351,0.040816383490977465,-0.06739963967275751,0.000603578869909298,0.13144296180010467,3070202,0.13681603076013016,-0.11946208734648885
0,100001.0,50,465,-0.1038524027132665,0.97679189552584,-0.058819231859628215,-0.2537113731445281,-0.6668347777979031,-1.2397757178965092,-1.0384257735563625,0.15528901619127186,3070203,0.16672633965867048,-0.8753504523851824
0,100001.0,50,436,-0.19990325987141014,0.003193907886285425,-0.032095966792320345,0.11293775716690875,-0.1205982166383834,-0.3543058293949098,-0.14485004122161918,0.12239229024943307,3070204,0.13706896551724132,-0.4154011113938148
0,100001.0,50,370,-0.3122784442874848,-0.7694254179662504,-0.05758279891353825,0.12242535704226105,-0.2932406287679173,-0.571294062277781,-0.7510057233502384,0.1420261286332716,3070205,0.1407093765341188,-0.5887542168180239
0,100001.0,50,501,-0.30078364788336304,0.6405870020973401,-0.046285773156148215,0.1841656829804866,-0.15384241111045865,-0.6994551302424867,-0.12825605896595307,0.12178450615218775,3070206,0.13478525738653674,-0.5676311900442326
0,100001.0,50,339,-0.14546923428293346,1.642737276676943,-0.07222258467811844,-0.27704403323820503,-0.785146756601586,-3.130050638413114,-0.4839418693735861,0.12223771496176113,3070207,0.15321677451468396,-0.9636628958486858
0,100001.0,50,455,-0.0697665229271518,-0.981222609626346,0.03160031629917945,0.35639668325710944,0.5711397061482612,0.8234968558486877,0.7532387899171833,0.12198171347747015,3070208,0.11967249020820454,0.1351776541948152
0,100001.0,50,528,-0.06800391193448355,-0.4593278250986397,-0.004424923719134644,0.08642797939023175,0.051754320454207414,0.026880719857095756,0.3545369120617075,0.10944066515495082,3070209,0.1299923195084485,-0.2472963286185793
0,100001.0,50,445,0.4085739915187739,-0.13006238273853216,0.04312460653957242,-0.3970992343231604,-0.07526820087112096,0.2511503567953352,0.7741631575251997,0.11089100444647132,3070210,0.1197724991635999,0.2849488671690735
0,100001.0,50,400,-0.203752150075518,1.669294184885271,-0.06662426704951628,-0.13518419590278594,-0.6078369423671969,-2.632005636457752,-0.9905952633419144,0.15136475382232098,3070211,0.17155117861097924,-1.3159667872770262
0,100001.0,50,332,0.4403890702766051,0.6774286384621212,0.027899532558867717,-0.5662556080449075,-0.3503171206671805,-0.2297575791561691,-0.21315838557295735,0.14126689636893716,3070212,0.1612322201607916,-1.010030957237012
0,100001.0,50,481,-0.2613828057513397,-0.12042311236464905,-0.0030817099732332307,0.4355379181153076,0.3989769010886987,0.242958051892336,0.4342849121530288,0.1177253011296261,3070213,0.13375096874192713,-0.20728981945067312
0,100001.0,50,456,-0.4262748512443181,0.18356461267287288,-0.04002460150248882,0.4510057253936432,0.1494765598953829,0.05531452201593209,0.2103348732938244,0.12647885241052947,3070214,0.1393503137689184,-0.07711371579866534
0,100001.0,50,398,-0.28378487804821,0.2804988770016517,-0.051999444652273207,0.11322485751275625,-0.2625254449045328,-0.7733846134508781,-0.6878223163134093,0.134020776985493,3070215,0.15964550957997886,-1.0523198722447582
0,100001.0,50,389,0.15619867015704486,-0.017495208840441742,0.023988686477712483,-0.09661426392637748,0.07806631513310959,0.2789304656289042,0.3997983490888531,0.11289783770651117,3070216,0.1271410349854227,-0.00456345771608186
0,100001.0,50,435,-0.21373082613268068,0.31727453076281786,-0.03195246859733674,0.13825191710338966,-0.09506715974636848,-0.2988771533562461,-0.19645863893495846,0.12160323588895028,3070217,0.14323129251700678,-0.5680628486019189
0,100001.0,50,445,-0.3601312608293402,0.6357243603737166,-0.07014672934221493,0.11208213292150716,-0.39405835916619003,-1.5349706791728774,-0.10011681935385912,0.12329562259686495,3070218,0.1316944959802102,-0.5040216121138232
0,100001.0,50,436,0.09154523486014267,0.5128690788790708,-0.010301070423210929,-0.23675485605349536,-0.302888568952102,-0.5621603479047862,-0.180991072843365,0.13054868412011258,3070219,0.12568877551020413,-0.3313869736489997
0,100001.0,50,466,0.14609476121703774,0.5542015232452889,0.02097727002991712,-0.10075152311507504,0.052884620445695266,0.27869129514004903,0.3205466994985177,0.11091855220349008,3070220,0.14563363224077513,-0.9024352376493896
0,100001.0,50,515,0.2134743318180148,-0.733176958133422,0.020887292891575728,-0.21940616787022926,-0.06221893953816636,0.04453840155471492,0.15251926869622973,0.1201839826839826,3070221,0.13829070589274667,-0.4020973659838406
0,100001.0,50,440,-0.3930431836320714,-0.666523771345917,-0.026224374902907133,0.495020691838656,0.2911412310283997,0.14420210396026908,-0.038367128866133526,0.139100185528757,3070222,0.1379357052555535,-0.1408969355688835
0,100001.0,50,339,0.3960221392630293,0.2030163976332948,0.04875622334851455,-0.33484079923583354,0.023554344213358367,0.186703310658879,-0.2616622841916787,0.12120444204171728,3070223,0.13129613547546673,-0.44631565672974977
0,100001.0,50,483,0.14579966359767313,0.296082519834171,0.03743543326329251,0.021857635707747416,0.28944358584628843,0.6791137664946058,0.08579523457148411,0.13513070202700364,3070224,0.13661553056596792,-0.3326142516239963
0,100001.0,50,457,0.25545749649963523,-0.8616635962645157,0.04180631613182242,-0.1382697065525341,0.1657937411335468,0.556730547614411,0.8941805123935358,0.1060777403745003,3070225,0.118708715370206,-0.003235069848069276
0,100001.0,50,470,-0.8385891651193943,0.08000432089055931,-0.14281675893549048,0.4121689844867135,-0.6248824743874362,-1.7366117962130891,-1.121549232446959,0.16138491479065842,3070226,0.1604684842687074,-0.7387991379497286
0,100001.0,50,442,-0.6040858498123585,-0.4437872009901155,-0.04420453752423305,0.7319402218180757,0.3915525352411329,0.15191364999018514,-0.3816167966840268,0.12872674580036106,3070227,0.1268933354591837,-0.11092296536067173
0,100001.0,50,450,-0.18142775860312804,1.1189440756255362,-0.03863031966282047,0.03204678094977735,-0.2457482779367872,-1.050297347607635,-0.2874029174034599,0.13361398371007593,3070228,0.1366678814382896,-0.6877265522995113
0,100001.0,50,409,0.13447408538301125,0.5103461823740603,-0.0037569634530260103,-0.26352302905866964,-0.28207983507570883,-0.5222989654725602,-0.28746998697137,0.13512759601194985,3070229,0.13739410858683096,-0.8382819686536316
0,100001.0,50,431,-0.2118185346368812,-0.3366455644479149,-0.012669384617181909,0.2776269238789801,0.17795342944125134,0.0569647905845843,0.12246922555461626,0.11856592347921832,3070230,0.12455211092070415,-0.02163260245164289
0,100001.0,50,397,-0.3392849550179459,0.06572086730941487,-0.01399393140273538,0.4913587331779528,0.3758011029667608,0.3142995717222953,0.08625572764419992,0.12360265743724393,3070231,0.13333333333333328,-0.5177337939136304
0,100001.0,50,396,0.006507194009782434,1.3827914443674048,-0.02891999942631985,-0.22509044750793264,-0.4250391963591146,-1.2244397935699067,-1.0204951983429094,0.1651873767258384,3070232,0.1677794574619971,-1.077417676878876
0,100001.0,50,364,-0.446682366560586,0.6543744443332975,-0.10256304831882172,0.0263050857018378,-0.7080946903747048,-1.4964625066626582,-0.43602736337062176,0.12204710651383835,3070233,0.13919344333478073,-0.435500310050016
0,100001.0,50,433,0.3214704535072773,-0.6240069581914239,0.03875266992923028,-0.27684272484006633,0.009634173543288984,0.27267711151571056,0.34619234187008946,0.10733772675736954,3070234,0.12162328699595785,-0.16903796038216026
0,100001.0,50,549,-0.4985895231587039,0.16152058489959364,-0.0663971172454017,0.38138543264308267,-0.10796696474419744,-0.6305650560261152,-0.3376228707399461,0.13061082173455155,3070235,0.13352439741328634,-0.5347286027660874
0,100001.0,50,405,0.16626503180071653,-0.8780887124323555,0.07520683252891736,0.2644465028691817,0.7944883542370527,1.9758744026539612,1.0552769894075635,0.10729291716686684,3070236,0.10923005565862703,0.8249102801448265
0,100001.0,50,437,-0.6170886114172438,0.8431778512895768,-0.0799401878733592,0.4902655733380351,-0.09816420515794368,-0.9609008276194384,-0.7440463202692471,0.13959004654493384,3070237,0.15921606737933272,-0.8316355446523757
0,100001.0,50,456,0.1758646059884104,0.08607543449600426,0.028561496391322737,-0.0968191913155206,0.11098491430772674,0.2668735843000426,0.5629451652509734,0.12365398420674804,3070238,0.1299901539563194,0.3923503255140302
0,100001.0,50,434,-0.47564376333928204,-0.596030257402792,-0.024525388462457904,0.6524468260085449,0.4557430263802065,0.3722078123141804,-0.05773557158090713,0.12952268819615764,3070239,0.13971938775510198,-0.36880215892035606
0,100001.0,50,421,-0.22714502668119674,-0.09049001288046436,-0.04702166672719911,0.0504112325294212,-0.2879093486255831,-0.505870277148012,0.0042157742610926426,0.1232496245251348,3070240,0.1321727765180146,-0.6612991395130081
0,100001.0,50,360,0.15471432258941795,0.6570336467384366,0.020266080944628173,-0.12168886294144304,0.026931690906899026,0.375108220327279,0.7153324955332404,0.1212478741496598,3070241,0.12468574386276245,0.14457072972050314
0,100001.0,50,414,0.5523068012971956,0.3929201239181089,0.06294929384155062,-0.5027763852429239,-0.036091317579532066,0.5079838047333647,0.4061683894429001,0.11247348401726273,3070242,0.1315690398296723,-0.5645859830270661
0,100001.0,50,337,-0.6009278378262951,0.4431443759647118,-0.09389205064656042,0.3615266267347903,-0.3202374980674825,-0.9745453273954272,-0.2162610904913519,0.11549460548550633,3070243,0.12472000995520162,-0.3192219620446141
0,100001.0,50,430,0.18276719123105148,0.9104205320349564,0.013162229483415337,-0.22304637235608565,-0.12160672065393867,-0.2526014917096006,-0.3179396254579828,0.1248680506685434,3070244,0.1507936507936507,-0.8740159493580544
0,100001.0,50,556,-0.03049641792361218,-1.5627591090545787,0.03642045287308683,0.3240704610403931,0.5741595232553481,0.8307770780236854,0.8471137138728866,0.0968710493046776,3070245,0.10099471443253558,0.8843087692328764
0,100001.0,50,374,0.6269433521560029,0.19288620974970666,0.06318835252952369,-0.63250151971292,-0.16104015463980145,0.2809321898984556,0.105477017020878,0.13622267088653647,3070246,0.14099702380952375,-0.41313108364236334
0,100001.0,50,396,-0.13187225905143873,0.5602455946986489,-0.03435262686205142,-0.02265511111477289,-0.26782458887697125,-0.8668735262546692,-0.3543930959956614,0.11692897497982238,3070247,0.12899187452758884,-0.5043613182371436
0,100001.0,50,543,-0.5299490350700885,-0.6197052064788312,-0.02146315852741297,0.770166552118117,0.5898368168113652,0.6062948235709849,0.9076230156011276,0.10018876660611896,3070248,0.12775408670931054,0.02670741186254293
0,100001.0,50,374,0.2345938698345797,0.746905664777095,0.014376998317421997,-0.3050713656211657,-0.1928599309198005,-0.3529532728092326,-0.4271932386355865,0.13482734866098342,3070249,0.1468942717273826,-0.4920352462665524
