start,end,N,SS,FayH,bsfs,ZngE,TajD,FulD,FerL,btree,Colless,path,iColless,ibtree
0,2501.0,250,19,0.12319541647857465,2.210032626821489e-06,-0.77193921915314,-0.26102800785970315,1.5581254521553949,0.8306489419316727,0.2873370322255133,0.028385045558578407,8050000,0.05062184220753983,-2.0226463489423443
0,2501.0,250,15,0.1549559111252237,0.9785521575928864,-0.4530178835757458,0.24892013244203226,-1.4636660782230697,0.6946541463299402,0.4078259022960245,0.030523854950594162,8050001,0.05787666796217127,-1.9417606137278316
0,2501.0,250,15,-0.05210237555674521,-0.4764908760403738,0.8743047867904047,0.8040076046574183,0.5430819992150969,-0.6860145522313494,-0.3483679879520348,0.03873963596320767,8050002,0.07183573001684156,-2.762951755871531
0,2501.0,250,19,0.09575171085930394,2.8156465459286313,0.2701548657639548,0.8500942847009995,-0.9208730202678008,0.1014230308470026,-0.2283280239682836,0.04194196139396295,8050003,0.042600509565142296,-0.5038078691189948
0,2501.0,250,12,0.11272285083401057,0.3751765838403733,-0.6349210624872504,-0.23752859240612045,0.0395360307538329,0.6778353112170272,1.1113252696851779,0.024120676253400697,8050004,0.0997754458694995,-2.7524849465529955
0,2501.0,250,14,0.04915530059130197,2.0747214898378603,0.2226848663103069,0.526701521176136,-0.31268270567134554,-0.011924666588372846,-0.4834108585488542,0.04400667184868507,8050005,0.047491039426523295,-1.2801701207306833
0,2501.0,250,12,0.04805528439131882,2.31804539682392,-0.060809051705804126,0.1607686412488812,0.03953603075383266,0.1572040945521467,0.02626768855030176,0.033899037008248034,8050006,0.06790063479725353,-1.9649551724893481
0,2501.0,250,13,-0.08884362739893888,0.4656025840753618,1.0747802288948218,0.887901900379121,2.102545607051514,-0.9000430085735854,0.08006632122367982,0.033683119575074486,8050007,0.03552921362870838,0.0367049247123504
0,2501.0,250,10,0.10428380528080364,1.331586504129518e-05,-0.8718951033256259,-0.6140842436292523,-0.8809206284569866,0.7910838930972776,-0.3175175070376697,0.040378102270834486,8050008,0.06973053504339939,-1.3465896775118271
0,2501.0,250,21,0.017935933380636985,4.450501362251865,0.8726755295215436,1.1490066782829056,2.7028127805474345,-0.4934292042070914,0.3712962692709985,0.02999497991967872,8050009,0.03844409897655137,-0.27467156435879364
0,2501.0,250,10,0.10880472482771313,1.331586504129518e-05,-0.8850292488405305,-0.6095233163744801,0.4973207385797266,0.8098699632609204,0.8126612233289096,0.02790317597935165,8050010,0.07692058556807876,-2.32267173398417
0,2501.0,250,22,0.12746877306453674,2.7297784718080735,0.188569987101846,0.9413046193528334,-2.633615329683029,0.25494263815608154,0.34637451814106635,0.02834378990616845,8050011,0.06744720818758906,-1.9634159069412305
0,2501.0,250,8,0.045716088238438514,-1.3684960675057676,-1.0464665883994382,-1.1435132262949643,6.001904219329237,0.7570988253923191,-0.2915059425895896,0.0409217515222179,8050012,0.043269853607980316,-1.0305608657713041
0,2501.0,250,15,0.017751749178505645,2.2079040060996507,0.25488754061953434,0.4057204962759156,-1.4636660782230697,-0.11267335390815672,0.33937731761030904,0.03032695297318305,8050013,0.05148011400440472,-1.3332111219124148
0,2501.0,250,17,0.1847788596527457,1.264952589580314,0.06310621902351611,1.0643889396887372,-1.618795465943367,0.4675301067347227,-0.3007637833048824,0.040394553122885805,8050014,0.039761195318910036,-0.1548488369335305
0,2501.0,250,18,0.01693999578851181,2.3749875059718386,0.489688116088985,0.6863003065494455,0.042790589484166135,-0.2592105424177674,-0.012197907800817831,0.03826056915835385,8050015,0.07530120481927711,-2.958220453661094
0,2501.0,250,12,0.07712287104753117,1.648985177776788,0.047077769112186085,0.4386414818121347,0.0395360307538328,0.16146188674077425,-0.007335225001153324,0.03392926544889235,8050016,0.0674957896100531,-2.362871540782716
0,2501.0,250,20,0.08093356657237949,2.151610099072738,0.13099630238568782,0.6044844202768918,-0.2203194944787188,0.14953906472512615,-0.5104912314819205,0.04379210389946884,8050017,0.05966878265751178,-1.8811837462763692
0,2501.0,250,25,0.04079383840611665,1.2561901554511021,1.5465365694570916,2.0728026157667703,-0.7186113859275947,-0.8423438576779553,-0.08519956608724136,0.038440500352665136,8050018,0.0445329705920456,-1.009280569414532
0,2501.0,250,14,0.0276664990868704,-0.6536294067779179,-0.4151549808617401,-0.3712562822707943,2.8689971750578738,0.3321969001648092,0.5697684530585898,0.026577276849332816,8050019,0.034201321414691024,0.0593834038500168
0,2501.0,250,16,0.1142102768524384,0.9728093380294164,0.1404409306669916,0.7744680768687099,2.2636760987887685,0.22032744549805544,0.2430598013883402,0.03208964891825365,8050020,0.0593745951548128,-1.676474362897204
0,2501.0,250,20,0.1572571099861591,0.6493994313458035,-0.8390163238188085,-0.14435238605236725,-1.0119084632668651,0.9741741583104802,0.3194779062434305,0.030415569086381367,8050021,0.056710713823034074,-1.7936843132327582
0,2501.0,250,14,0.1267359984638687,0.9094870912626484,-0.11864564650068035,0.5021340117356459,-0.3126827056713457,0.4036604531539105,0.2354651943272877,0.036119387946049436,8050022,0.07156583322537463,-2.248250516095819
0,2501.0,250,18,0.09639052788575277,2.4994973084393246,0.3696435605138336,0.9700521854159292,0.042790589484166135,0.03719925127762304,0.3612768690743869,0.03254955305091333,8050023,0.05813576888197953,-1.304496199087651
0,2501.0,250,17,0.05936674565140398,1.6308653332735747,0.0571365775131767,0.3869118051778298,1.0994680023857826,0.12713535266155507,0.06796703092051512,0.03837392581076996,8050024,0.04723733644254437,-0.5739318929617845
0,2501.0,250,9,0.05329626562189176,1.1085547122109732e-08,-0.3262256703305914,-0.17374265247297518,0.7828117394489831,0.3247413827821804,0.13908675649639696,0.032876667962171265,8050025,0.06079155331001425,-1.0945497482435531
0,2501.0,250,14,-0.26663954630065123,-0.8021663168076663,0.8088079691170528,-0.3656340366984216,-1.3732426659144188,-1.1998938165678956,0.3310787608724236,0.030020080321285145,8050026,0.13622230858919548,-3.5622458329708384
0,2501.0,250,21,0.06101725600444564,1.009059256652055,0.5808377643104922,1.0379263834131929,-1.0956646725615415,-0.1864379310502081,0.08591933133190592,0.03418242863928833,8050027,0.038314548516647236,-0.01054160217021366
0,2501.0,250,20,0.07933849855950394,0.6854706002348507,0.4288534403234817,0.9549199030377552,-1.0119084632668656,-0.04122272374078685,0.7621215389808543,0.026853381267003498,8050028,0.04817657727684933,-0.6819525945247807
0,2501.0,250,14,0.15637297005548256,2.1600565206969007,1.0984217375627388,2.1573571824578237,-2.4338026261574917,-0.2824899674019015,0.9705636854388332,0.024440871992368298,8050029,0.049790560089821655,-0.9045145032963664
0,2501.0,250,18,0.10996101571875708,1.0695045986799605,-0.3363327544162242,0.18602724941696352,-0.8215446257946852,0.5167227118089679,0.6614708162640374,0.027209645031739862,8050030,0.04475968389687783,-0.8151959834720218
0,2501.0,250,15,0.123332508782788,2.5688186435025813,1.1627107003514443,2.0710473867558874,-2.467040116942153,-0.4017017252995677,0.2628779149955906,0.033019173468065814,8050031,0.06886686531070517,-2.0763492040116027
0,2501.0,250,20,-0.018873434811307908,-0.223193442264696,0.05982689774568401,-0.031965826917433146,-1.0119084632668651,-0.09136838356556297,-0.011966060602766091,0.034795094355918293,8050032,0.04527788573649436,-0.8157657252174495
0,2501.0,250,9,0.0919418719514507,0.9286685282970863,0.07840181537026175,0.5167134338096048,-0.7089587510095277,0.15669796200306169,0.4989819596691018,0.02876020209871745,8050033,0.0769529731830548,-2.1053852535606112
0,2501.0,250,12,0.14172792655117733,0.9079398986006829,-0.3536447082117767,0.2565231602684621,-2.356251271886407,0.5730742697759285,0.32427126983815063,0.031195750744915138,8050034,0.07909055577147299,-2.8340066995798066
0,2501.0,250,9,0.14413880960335498,1.1085547122109732e-08,-0.9661016942296148,-0.5766285237274089,0.7828117394489833,0.931014756255646,0.25990463280773024,0.0340177915964935,8050035,0.054686487887032,-1.2548384981876444
0,2501.0,250,20,0.08156052972194909,2.9078202191668154,1.0140241006968462,1.6729324256667342,-0.22031949447871887,-0.4006790465856849,-0.09131808464262672,0.0386643347583884,8050036,0.05094571835730017,-0.7991031721975486
0,2501.0,250,21,0.032363615733276466,2.9751883380193185,2.0527151888531874,2.6480170736736697,-1.8553601631833367,-1.1890722664641145,0.03910521448281142,0.03757773027594249,8050037,0.04957734162456277,-1.3426574154929811
0,2501.0,250,13,0.12499071904498715,1.1398028941225309,0.2234057485760724,0.9057558039466096,-1.2721674407506367,0.17734135424212008,0.4466028040449795,0.031986818240704755,8050038,0.040354968260137326,-0.2620262711542972
0,2501.0,250,20,0.09063305529807364,3.459960779074548,-0.3381945874632261,0.09211971778031368,-0.22031949447871887,0.4705820193446305,0.16131954926510708,0.033653970721596066,8050039,0.04069503821738568,-0.7497035829835279
0,2501.0,250,23,0.15082507144816,1.4158319831155348,0.3100771932642757,1.2233586583128908,0.1616710994619048,0.2518298510272395,0.7349403443765395,0.025699572483482317,8050040,0.06367405104288121,-2.1937902436562413
0,2501.0,250,15,0.07737878377949169,-3.1232848154354443e-06,-1.010165671136846,-0.8395916038274799,-0.4602920395039866,0.8381578582128678,0.1661008202836561,0.03285399663168805,8050041,0.09989959839357428,-2.9738349787142093
0,2501.0,250,13,0.137427964181754,-7.123906620505881e-06,-0.9881656272621472,-0.5361095459014952,0.9776412577841304,0.9691167729266456,0.5616710420125356,0.02998553353197737,8050042,0.04735069309496049,-1.3501837642474128
0,2501.0,250,12,0.022457054852138256,4.72985831489979e-06,-0.01842494352730777,0.08760572297869475,1.2374296820739523,0.06719049696438549,0.3735486453115813,0.03022034374055361,8050043,0.08589195491643994,-1.886587550769424
0,2501.0,250,25,0.1424921876243878,1.3360539872138346,0.19368955852352712,1.0468384727012163,1.8995024086870944,0.3075932353908101,0.08224511696136115,0.035075787019043916,8050044,0.059128989074577885,-1.5498419136376769
0,2501.0,250,13,0.0918199392409166,-0.5593189606713139,-1.3556392277416072,-1.2216777579899452,0.97764125778413,1.0838242208509334,0.15988809371816307,0.034747284067144155,8050045,0.05502655784428034,-1.1675748615724657
0,2501.0,250,21,0.09738027790963916,0.5251038558930234,-0.6829466450382357,-0.27907439676257656,-1.0956646725615415,0.7084659241104543,0.13855033836059627,0.030969037440082912,8050046,0.06564969555641922,-2.40377600119312
0,2501.0,250,11,0.11869387266300778,1.749454741305179e-05,-0.7455747951509832,-0.3654342313152695,1.533821183568422,0.7541104155628241,0.5836004992615322,0.02903954527788574,8050047,0.08919549164399533,-3.018142860919252
0,2501.0,250,24,0.11971938966695495,2.6776413208977883,0.6222159318933004,1.4233575060525172,-1.9891132620281249,-0.031505629389815486,0.9498003676405438,0.025757407510225237,8050048,0.05079187718616402,-1.4622005053037743
0,2501.0,250,19,-0.06208846855577922,-0.9318038658440302,-0.15765217962306305,-0.5300209130547962,0.7317926280143296,-0.07672608538546828,0.3814586108454885,0.030962559917087705,8050049,0.059696851923824325,-1.4354977560090023
0,2501.0,250,19,0.1186668163303522,1.1281265758499108,0.18514192725756026,0.8724218639814053,-1.7472058444088658,0.21929726510094244,-0.2493494729160835,0.03883490953059551,8050050,0.03995012307293691,-0.3224020545607963
0,2501.0,250,23,0.04979552907293406,1.0204481388814317,0.9999174610074756,1.4767395345592236,-1.9477653591241624,-0.4772877971237029,0.1412187967638699,0.03249557369261994,8050051,0.04416591095565056,-0.4132348533985829
0,2501.0,250,19,0.08449823667123188,1.8747589603511867,0.8679877881637618,1.5120632047695401,-2.573538668549931,-0.30424215480681993,0.36789161358081457,0.0330731528263592,8050052,0.04090555771472989,-0.3644050656643936
0,2501.0,250,14,0.14404420289742575,1.3438442077050476,0.1123558116643312,0.8760985278374203,0.7478772545717279,0.303780971423015,0.9097816679703394,0.026567097884626068,8050053,0.08631299391112839,-2.821444732035409
0,2501.0,250,16,0.12525091287635404,0.8055841789273044,-0.006380367872868786,0.6529856089658244,0.3592984541263137,0.3420871562779266,-0.07170587715955416,0.04173683983244808,8050054,0.062038476486591526,-1.645708169367477
0,2501.0,250,13,0.09630597448099897,-7.123906620505881e-06,-0.5079030999028532,-0.14650411987410902,0.9776412577841308,0.5633215981331924,-0.5639691902332856,0.039397734306401234,8050055,0.06163363129939111,-2.4544871406849285
0,2501.0,250,12,0.05440014470444905,4.72985831489979e-06,-0.4769439320037652,-0.3275486165165704,0.039536030753832864,0.43419283002323583,-0.2064921376480268,0.03873558751133566,8050056,0.060046638165565484,-1.230896207775791
0,2501.0,250,10,0.0073583167520828285,0.4739520008741233,0.11754385879717305,0.1830595664717892,-0.8809206284569866,-0.056777923033929235,0.3893069133715189,0.03277626635574556,8050057,0.05538282160901671,-1.5366967429532594
0,2501.0,250,18,0.022898272051299472,1.0144090726923594,0.3810763753305145,0.5866067026024228,1.7714610200418692,-0.17465692330686095,0.6667361512867671,0.02789869154035497,8050058,0.0385736494364555,-0.07572346708673379
0,2501.0,250,19,0.18245593944823216,1.1514348534142864,-0.21798394243405275,0.7331200703021069,-0.9208730202678004,0.6515393791391072,-0.10464270787590753,0.03727004793367017,8050059,0.04416591095565056,-0.5609375194005333
0,2501.0,250,12,0.15160465492038502,0.5357295458504602,-0.5771245513347558,0.02614271378485593,0.0395360307538328,0.7378508274758204,0.2344703998182929,0.032716889061622824,8050060,0.06736623915014897,-2.223406268511691
0,2501.0,250,19,0.08212703831036004,2.046890535613308,0.10012898875116552,0.5698977665970699,-0.9208730202678004,0.16928544065028345,0.13483871309855675,0.03506695403314137,8050061,0.0462819018007514,-0.682065340378201
0,2501.0,250,20,0.030693534189958013,8.838931126173458e-06,0.3418686124301437,0.5816459658520966,3.7376253494620144,-0.12594568790846186,0.3145677645613478,0.03315019609228704,8050062,0.040484518720041454,-0.3856525968699952
0,2501.0,250,17,0.08671314528161574,2.879654226510905,0.07504550204419531,0.5548837485487448,-0.712707643166984,0.1909631060381766,0.2502480105912133,0.03232823768191044,8050063,0.044613939629485684,-0.4395769599619431
0,2501.0,250,18,0.031661047313640625,0.34486979551959795,0.4210912271888984,0.6825791525302529,-1.6858798410735365,-0.17528642571648534,1.019048875566317,0.024436455499417017,8050064,0.0741158181111543,-2.292956967589216
0,2501.0,250,16,0.0905169791666614,1.2794872113393594e-06,-0.8904320165277726,-0.6124695118608816,-0.5928903682049145,0.802031763716737,0.5716691966096061,0.030036274128773157,8050065,0.03673835125448028,0.0708273997599117
0,2501.0,250,28,0.09618945062163332,2.484996869045859,0.5993721111428232,1.2685110004884803,2.0228147925952555,-0.07774438755390316,0.14309070589040646,0.031468984442167496,8050066,0.031993565660491434,0.1587454418846151
0,2501.0,250,15,0.07409371846363695,1.2616607922464758,-0.3940257648928057,-0.09910962248202296,-0.4602920395039866,0.44333370014706136,-0.5784539480786557,0.04763040431520805,8050067,0.06928790430539362,-2.3587385431618384
0,2501.0,250,23,0.17358508858822036,0.8937407824726358,-0.4293748745563462,0.4681634628743512,1.567962071852617,0.7807658556202312,0.4386166317106283,0.03223156555842137,8050068,0.060802349181672925,-1.7969758859062617
0,2501.0,250,16,0.07431554163997006,1.2794872113393594e-06,-0.4530919783239334,-0.16257750154110534,1.3114872764575405,0.4843827637724381,-0.5865962691602131,0.0402375631558492,8050069,0.0447272962819018,-0.4798770055602451
0,2501.0,250,18,0.0799641766026537,2.5864312391485145,0.6240236901849876,1.1901834384766663,-0.8215446257946851,-0.16771808992804718,0.4050302704904278,0.030930172302111668,8050070,0.05369866563026299,-1.0894601016711478
0,2501.0,250,6,0.05756085170637359,-0.8132102167847001,-0.7541529863822211,-0.7596928872292469,4.027334623147056,0.5851882607719872,0.02094373355242985,0.03543205078378028,8050071,0.05483223215442415,-1.0994678794040071
0,2501.0,250,10,0.06732197768807913,3.1852670356240145,0.7961413770672349,1.321741550515133,-0.8809206284569867,-0.34385462242793113,0.3092867979558137,0.025335211815001944,8050072,0.056419225288249775,-1.2092306880061634
0,2501.0,250,20,0.10623337366677564,3.869556165190156,0.5817358651057121,1.2876797445678474,-1.0119084632668658,-0.0598889314989054,0.9906356515257708,0.0226965208504268,8050073,0.05698600855033036,-1.5010088613579995
0,2501.0,250,12,0.08670267245627214,1.1668062762428482,-0.06466215244930361,0.3463122651208264,-2.356251271886407,0.255346204500015,-0.2067353334318499,0.0388111586129464,8050074,0.08083948698017879,-3.1502861980912598
0,2501.0,250,19,0.06495528624617758,0.6217763088259606,-0.14668276820288298,0.17739963094722233,2.3844582762964617,0.27515409290303666,0.022412849743228016,0.03823505164352425,8050075,0.03887593384289848,-0.07661476350872176
0,2501.0,250,13,0.08119436218187538,4.334851406836773,0.8455640226551582,1.458106427877644,-0.14726309148325334,-0.324277730638698,-0.39441220338651584,0.03786921881072678,8050076,0.039480502655784434,-0.5165122358451627
0,2501.0,250,22,0.19453999468752486,1.1013734618039364,-0.386438388299229,0.6284149474568954,-1.9033047906683256,0.8102350062512601,0.5004316191359302,0.029688647061363725,8050077,0.050799974089908016,-0.8297329289013227
0,2501.0,250,17,-0.03821958960270235,0.9555480896775482,1.3197157569500084,1.4046704034777533,-2.5248832887197503,-0.9310151938905904,-0.0831675968412652,0.03587159698702645,8050078,0.035950252623396815,0.10594500268859212
0,2501.0,250,16,0.06619742691650267,-1.1069820331307505,-0.6155325639425024,-0.4042575560444533,4.168053743451224,0.564209801306484,-0.7241102338247314,0.03911614198730405,8050079,0.06772250291488534,-1.8209797409436657
0,2501.0,250,21,0.11961381879957303,3.852954217880458,-0.09165795552367023,0.5555533077133203,-1.095664672561541,0.4033014513723729,0.1222416400158476,0.03483982010993282,8050080,0.04961782614328281,-1.1163021650909537
0,2501.0,250,19,0.16927829609846906,1.2827940308303696,0.028827814519996057,0.9597941153628752,-0.0945401961267354,0.4599714523955952,0.495827498262412,0.030865397072159607,8050081,0.037812540484518715,-0.20446979630191373
0,2501.0,250,17,0.08664777540202162,0.7190851567395714,-0.3308901206588994,0.0596430725303727,1.0994680023857826,0.4448989079965014,0.12565607997399025,0.034965669128125404,8050082,0.039901541650472855,-0.1951810450324558
